city,date,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,weather_code,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
Chennai,2001-09-15,32.6,26.0,39.0,30.2,3.5,3.5,63,13.9,29.5,186
Chennai,2001-09-16,32.5,25.0,38.0,28.8,3.7,3.7,61,18.2,32.0,187
Chennai,2001-09-17,32.7,25.2,39.3,28.9,12.5,12.5,63,16.1,28.4,202
Chennai,2001-09-18,32.6,25.2,38.1,29.1,2.9,2.9,55,16.3,30.2,200
Chennai,2001-09-19,32.8,24.9,40.0,29.0,10.4,10.4,63,18.0,29.5,202
Chennai,2001-09-20,32.1,24.9,38.1,28.8,4.6,4.6,55,16.9,31.3,211
Chennai,2001-09-21,30.8,25.4,37.2,30.0,5.7,5.7,61,11.4,23.4,201
Chennai,2001-09-22,32.2,25.6,38.7,30.5,8.0,8.0,61,11.9,23.4,210
Chennai,2001-09-23,32.4,25.2,39.5,28.8,2.3,2.3,55,17.9,28.8,237
Chennai,2001-09-24,32.9,25.3,38.9,28.9,2.6,2.6,55,14.8,24.1,245
Chennai,2001-09-25,31.7,24.6,37.7,28.4,9.5,9.5,63,15.1,24.5,263
Chennai,2001-09-26,30.7,24.0,35.0,27.4,6.8,6.8,61,18.2,32.8,285
Chennai,2001-09-27,29.9,25.0,33.0,28.9,5.0,5.0,53,18.7,33.1,268
Chennai,2001-09-28,28.7,25.3,32.5,29.0,11.0,11.0,63,19.8,32.8,288
Chennai,2001-09-29,29.4,25.1,34.1,29.4,13.2,13.2,61,12.8,25.2,247
Chennai,2001-09-30,31.7,24.9,36.4,29.3,5.0,5.0,61,20.9,38.2,210
Chennai,2001-10-01,32.3,25.7,37.1,28.8,0.0,0.0,3,15.8,32.8,224
Chennai,2001-10-02,32.4,26.5,38.7,31.0,0.1,0.1,51,15.6,26.6,221
Chennai,2001-10-03,32.4,26.7,37.6,31.7,1.4,1.4,53,13.8,23.8,185
Chennai,2001-10-04,30.9,25.2,37.9,30.6,14.2,14.2,63,9.2,25.2,199
Chennai,2001-10-05,29.4,24.4,34.2,28.8,36.6,36.6,63,11.8,32.4,291
Chennai,2001-10-06,27.2,23.7,31.0,26.0,56.9,56.9,63,24.1,36.7,274
Chennai,2001-10-07,30.4,24.2,34.7,26.8,19.2,19.2,61,21.6,36.0,212
Chennai,2001-10-08,30.0,24.4,37.2,28.6,13.5,13.5,63,14.5,24.8,167
Chennai,2001-10-09,30.5,24.1,38.5,28.5,5.6,5.6,61,9.5,20.5,165
Chennai,2001-10-10,30.7,24.2,37.1,28.1,1.9,1.9,55,12.6,22.7,188
Chennai,2001-10-11,31.5,24.7,39.4,28.9,7.4,7.4,61,13.5,23.0,219
Chennai,2001-10-12,31.0,24.4,38.9,28.7,10.2,10.2,63,12.8,22.3,235
Chennai,2001-10-13,29.9,25.0,36.2,30.4,19.0,19.0,65,9.0,25.9,273
Chennai,2001-10-14,30.5,25.0,36.5,29.2,1.1,1.1,51,12.0,24.8,294
Chennai,2001-10-15,26.8,24.8,31.5,27.0,33.9,33.9,63,25.5,33.5,292
Chennai,2001-10-16,25.9,24.4,27.1,24.9,114.9,114.9,65,34.8,58.7,247
Chennai,2001-10-17,30.1,24.7,33.7,25.1,0.0,0.0,3,25.6,40.7,208
Chennai,2001-10-18,30.3,24.4,36.4,28.5,9.2,9.2,61,13.0,26.6,157
Chennai,2001-10-19,29.9,24.3,36.9,29.9,3.5,3.5,55,10.2,22.7,112
Chennai,2001-10-20,29.7,24.4,36.1,29.8,4.6,4.6,61,14.6,29.2,29
Chennai,2001-10-21,29.7,24.3,34.8,28.4,5.7,5.7,61,22.2,37.4,26
Chennai,2001-10-22,30.0,25.4,32.7,29.3,0.3,0.3,51,25.6,43.2,18
Chennai,2001-10-23,27.7,24.9,31.3,28.7,9.4,9.4,55,21.5,41.8,14
Chennai,2001-10-24,27.9,24.2,31.8,28.5,8.9,8.9,61,16.6,29.2,38
Chennai,2001-10-25,28.7,24.3,33.6,29.3,5.6,5.6,53,15.9,27.4,21
Chennai,2001-10-26,28.2,24.5,33.1,29.1,8.4,8.4,61,13.6,25.9,36
Chennai,2001-10-27,29.4,23.9,35.3,28.1,1.2,1.2,53,13.0,25.2,26
Chennai,2001-10-28,30.3,23.7,36.3,28.0,1.5,1.5,53,11.2,25.9,12
Chennai,2001-10-29,31.5,22.7,36.9,26.6,0.0,0.0,3,8.3,16.6,184
Chennai,2001-10-30,31.8,22.8,36.7,26.3,0.0,0.0,1,11.2,21.6,212
Chennai,2001-10-31,31.1,21.8,36.9,25.0,0.0,0.0,3,9.3,17.6,73
Chennai,2001-11-01,30.4,21.6,35.5,24.5,0.0,0.0,2,12.5,23.8,6
Chennai,2001-11-02,27.2,24.2,31.4,27.8,14.8,14.8,61,17.9,34.2,24
Chennai,2001-11-03,28.1,23.2,30.9,26.9,7.8,7.8,61,24.9,40.3,360
Chennai,2001-11-04,28.5,23.9,33.5,27.6,13.8,13.8,61,15.5,29.2,15
Chennai,2001-11-05,27.9,23.9,33.1,28.1,15.0,15.0,63,11.3,24.5,41
Chennai,2001-11-06,28.0,24.0,32.7,28.2,23.6,23.6,63,12.2,21.2,26
Chennai,2001-11-07,27.1,24.0,30.8,27.3,23.6,23.6,63,17.3,32.4,357
Chennai,2001-11-08,25.7,23.6,28.5,25.9,27.4,27.4,63,25.6,41.0,347
Chennai,2001-11-09,25.8,24.0,28.3,25.5,61.0,61.0,63,27.2,45.4,347
Chennai,2001-11-10,29.2,24.8,30.8,27.0,2.9,2.9,53,23.4,38.5,330
Chennai,2001-11-11,29.5,24.3,32.1,26.3,0.1,0.1,51,19.6,40.3,332
Chennai,2001-11-12,29.5,23.8,33.3,27.7,0.0,0.0,3,14.5,26.6,359
Chennai,2001-11-13,29.3,23.4,34.5,27.7,0.2,0.2,51,11.2,22.7,27
Chennai,2001-11-14,29.8,23.3,35.2,27.9,0.1,0.1,51,13.3,24.8,29
Chennai,2001-11-15,27.5,24.2,32.1,28.8,11.6,11.6,63,14.2,24.8,51
Chennai,2001-11-16,29.2,23.9,33.7,28.5,3.5,3.5,55,16.3,29.2,51
Chennai,2001-11-17,27.6,23.8,31.9,28.0,8.9,8.9,63,15.6,30.6,45
Chennai,2001-11-18,28.3,24.1,32.4,28.1,4.2,4.2,53,17.2,36.4,40
Chennai,2001-11-19,29.2,24.4,33.7,28.1,1.1,1.1,51,19.6,35.6,37
Chennai,2001-11-20,29.3,24.3,32.3,27.3,0.4,0.4,51,22.7,41.0,30
Chennai,2001-11-21,27.9,23.7,31.4,26.6,12.4,12.4,63,20.4,42.1,43
Chennai,2001-11-22,28.1,23.4,31.7,26.4,8.2,8.2,61,17.6,36.0,38
Chennai,2001-11-23,28.5,23.8,32.1,27.0,2.7,2.7,51,19.6,34.9,47
Chennai,2001-11-24,28.4,23.1,32.1,26.4,1.6,1.6,51,17.8,33.5,53
Chennai,2001-11-25,27.2,22.4,30.3,25.2,0.3,0.3,51,17.1,33.1,30
Chennai,2001-11-26,27.6,23.0,30.9,26.5,1.3,1.3,51,16.5,31.7,25
Chennai,2001-11-27,27.0,22.5,30.3,26.2,1.4,1.4,51,18.6,32.0,31
